1/10/13 11:22,bac at hod,Bullish
1/10/13 11:24,jpm bac c spx breaking this 5year line would be awesome for the banks and spy httpstkscobhwh,Unknown
1/10/13 11:24,stock buyback of bac should improve valuation immediately we need to break 15 first should happen after stress tests,Unknown
1/10/13 11:25,bac seen so many quotugly red candlesquot in the past 6 months you learn to recognize the games and see through them to the reality,Unknown
1/10/13 11:25,bac wonder how far it will run if it breaks hod  anyone,Unknown
1/10/13 11:27,bac hope the mm at cs  got as low as they wanted it yesterday with that noise  incredible,Unknown
1/10/13 11:40,bac wfc cnbc was talking about wfc turning in solid earnings tomorrow maybe better than expect banks should take off if that is the case,Unknown
1/10/13 12:07,bac looks like we could be putting in a temporary double top   the overall market looks toppy httpstkscodhxx,Unknown
1/10/13 12:09,bac bac closes at 12 today  opens tomorrow at 13  wfc blows away estimates,Unknown
1/10/13 12:11,bac   wells fargo has been strong in new loans and refinancing loans their earnings on friday will squeeze the bac shorts shame on cs,Unknown
1/10/13 12:20,bac struggling with the 15 min 20 ema looking at negative divergence and the soon to be macd crossover,Bearish
1/10/13 12:22,bac at hod once againno wait new hod,Bullish
1/10/13 12:24,bac cs call self interest must have a short interest invested,Unknown
1/10/13 12:26,bac is getting a bid here,Unknown
1/10/13 12:50,10000 16 monthly xlf jan puts traded ahead of wfc er maana  big expectations for banks could sell the news bac jpm c,Unknown
1/10/13 12:58,bac another new hod,Bullish
1/10/13 12:58,let39s not forget bac setteld with fnma that was the 1 issue keeping the share price down,Unknown
1/10/13 12:59,its good to fin get a sell off today so we can start the upside again c jpm bac xlf spy bull lives on go program buy here is 1 in xlf,Unknown
1/10/13 13:03,quotmarklarson i think ptbv is in the 13 range while pbv is in the 20 range quotwallstreettwit bac 2040 is tangible book valuequotquot,Unknown
1/10/13 13:03,bac erasing the losses from yesterdays sell off 12 by tomorrow,Unknown
1/10/13 13:06,bac the tbv number is from q3 2012 this is 2013 looking backward like that which credit suisse does is just being deceptive,Unknown
1/10/13 13:07,timeday agreed  long bac sport around 1176 resistance around 1215,Unknown
1/10/13 13:10,bac longer term chart httpstkscoiiug,Unknown
1/10/13 13:11,bac short term chart httpstkscolisf,Unknown
1/10/13 13:29,bac general market looks heavy and soft at this time httpstkscoehyf,Unknown
1/10/13 13:30,bac  fully reshorted,Bearish
1/10/13 13:34,quotstckpkr7000 bac  fully reshortedquot gt i hope 4 u it39s a joke   havr ulook  level ii  ,Unknown
1/10/13 13:35,bank earnings  they will be solid but we39ve come pretty far pretty fast sell the news opportunity for some most likely xlf bac jpm gs,Unknown
1/10/13 13:41,bac no joke too much technical damage toppy markets too far too fast and everyone is already in the name,Bearish
1/10/13 13:51,bac weekly 1150 call11 put strangle mentioned yesterday  014 can be sold now for 030 doh,Unknown
1/10/13 13:53,bac if we can close above 10 sma 1178 ,Unknown
1/10/13 13:56,bac yet another hod,Bullish
1/10/13 13:57,quotlongfan bac if we can close above 10 sma 1178 quotit seems  we are going to 1187 8 sma bullish,Unknown
1/10/13 13:58,gs will be 2013 version of bac100 ,Unknown
1/10/13 14:00,bac  dow headed for 13500 spy boke hod hold on to your get out button,Unknown
1/10/13 14:00,jpm bac market players will keep up the market today maximum in order to minimize their risk of market selling off,Bullish
1/10/13 14:02,bac insane but other side of yesterday level ii is crazy running ,Unknown
1/10/13 14:03,bac out 1178 waiting for a pullback if we have one today ,Bullish
1/10/13 14:05,strong buy programs got to love them bac iwm xlf all china plays sina cat bidu,Unknown
1/10/13 14:06,bac  markets are within 23 of a top imho bac will see 11 in the not too distant future,Bearish
1/10/13 14:06,bac anyone have a photo of this cs guy that talked bac down i want an image of this guy in my head to know a clown when i see one,Unknown
1/10/13 14:08,bac  this is a trading vehicle folksstop getting personally attached and many r wearing rise colored glasses short term,Bearish
1/10/13 14:09,quotstckpkr7000 bac will see 11 in the not too distant futuregt call your trade when u short bac i39d like to see it  ,Bullish
1/10/13 14:10,bac power hour new highs ,Unknown
1/10/13 14:10,you cannt fight the fed cheap money is the only thing that matters bac can hit 20 this year big buy programs spy xlf gs amp china plays,Unknown
1/10/13 14:11,bac now really confused went looking and 1713 cs says httpstkscolit7 so who said what when and why,Unknown
1/10/13 14:13,bac  shorts will cover in last hour they do not want to risk the profit from yesterday knowing good wfc earnings tomorrow morning,Unknown
1/10/13 14:13,bac great comeback congrats to those who saw a buying opp yesterday patience is how the game is played,Bullish
1/10/13 14:14,bac now trading at a 25 premium to wfc this pig is primed for a serious pullback,Unknown
1/10/13 14:14,bac will begin to run into some resistance from near term down trend at 1184 httpstkscoai4b,Unknown
1/10/13 14:18,markhannon bac what in the world are you talking about it trades at a huge discount to wfc by any reasonable metric,Unknown
1/10/13 14:23,bac harami,Unknown
1/10/13 14:33,bac i39m hanging tough  big boys setting up for tomorrow ,Unknown
1/10/13 14:35,riz hmm  bac has had a massive run already plus it is still gamey i will play wfc for now httpstkscogiv2,Unknown
1/10/13 14:41,bac  12 the volume of yesterday,Bearish
1/10/13 14:42,bac inside day setting up for bac ,Bullish
1/10/13 14:43,quottraderrl23 bac last time we saw a candle like this was back in mid nov ultimately was a near term pivoti39m longquot time stamp 19 843pm,Unknown
1/10/13 14:44,quottraderrl23 bot more bac 1148quot time stamp 19 144pm,Unknown
1/10/13 14:44,quottraderrl23 bac pullback in bac is buyablequot time stamp 19 135pm i think you guys get it,Unknown
1/10/13 14:47,bac  i see we have some himble folks on here bac will be lower in the coming weeks  bank on that,Unknown
1/10/13 14:54,bac 100 cash gti will never listen to the sirens say quotkeep ur trade overnight it will gapupquot never i promise ,Bullish
1/10/13 14:56,teycir bac holding my lotto put play for tomorrow i39m bearishgt something tell me that u will lost ur premium but i can39t b wrong ,Unknown
1/10/13 14:58,bac no  volume on buy side gt level2 peoples like me take the profit of the day i suppose,Bullish
1/10/13 15:04,bac i take a quotgood hitquot yesterdayquot but those are the best lesson   i will remember gt quotnever keep overnight u never know futurequot,Unknown
1/10/13 15:05,help us 1second investor survey where do you regularly view stock price charts amp graphs heregt httpstkscoai4w aapl bac fb nok,Unknown
1/10/13 15:15,bac  long term up trend chart httpstkscobhxa,Unknown
1/10/13 15:17,bac hoping wfc has good numbers  should move clouds away,Unknown
1/10/13 15:23,bencbanks wfc might give the chance if it does i will load back into bac still holding full position on qid glad that i didn39t add,Unknown
1/10/13 16:08,can the rally continue san bac c jpm,Unknown
1/10/13 16:21,bac  pull up a 5 year chart with rsi macd stoch etc ya think bac is ready for some give back,Bearish
1/10/13 16:25,bac it makes me nervous when people quotbelievequot technical analysis it is just selffulfilling prophecy based on nothing all gaps must fill,Unknown
1/10/13 16:26,bac market will explode tomorrow  sampp breaks 1500 for first time since late 2007  money will pour in  this is the year of the recovery,Unknown
1/10/13 16:32,wfc positions in place for possible upside in the mortgage banking business  won39t tell you much about gs but definitely will for bac,Bullish
1/10/13 16:34,my t3live daily recap httpstkscochup market breaks out of mini upper range out after rest spy aapl bac moo,Unknown
1/10/13 16:37,good day today yhoo put continues to pay off dell calls good aig calls good lf calls good fmmc wash bac calls outweighed puts,Unknown
1/10/13 16:40,bac strong close today,Bullish
1/10/13 16:54,sejd213  got 1500 bac shares 1145 yesterday thanks for your confident,Unknown
1/10/13 17:12,bac fights for its life in a nyc courtroom tomorrow3 bill plus at stake,Unknown
1/10/13 17:25,mattmatt got to hand it to buffet i thought he was a dope for buying bac when he saw further into the future than i did,Unknown
1/10/13 17:47,bac just goes to show ken lewis didn39t deserve the head of bac a rush to be the biggest             loser,Unknown
1/10/13 18:08,bac holding long long until above 20 in since 33909 just keep watching it go up up up it can go down some but no big deal,Unknown
1/10/13 18:27,yhoo cramer kiss of death thanks bro can i get a bac and jdsu cramer nudge jimcramer kifmonster,Bearish
1/10/13 18:55,bac up today because quotchartly quotblackbetty bac 15 min gartley 222 back to the bc area at least httpstkscobhybquotquot,Unknown
1/10/13 19:13,bac close ah on hod  hope wells beats tomorrow and we can run over 12,Bullish
1/10/13 19:37,bac long time shareholder of bac from 525 continue to trade around longterm position increased volatility presents trading opportunities,Unknown
1/10/13 20:11,bac i wish i had some eyes on the cs trading floor on friday shame on cs the wide swings are great for traders,Bullish
1/10/13 21:04,xlf financials chart shows negative divergence potential island reversal in play kre bac wfc httpstkscoiiwl,Bearish
1/10/13 21:41,i do not know what will happen tomorrow and next week but i do know that the fundamental case for bac is stronger than ever,Unknown
1/10/13 23:48,bac comeon wells fargo i wanna wake up to bac mega green,Unknown
1/11/13 0:23,bac the thing is the shorts have a limited potential downside here even the quotdowngradequot puts the stock at a 12 price target,Unknown
1/11/13 0:23,watching bank of america siemens and coal stocks in 2013  m arold httpstkscofj1m  bac ko si ewh xlf,Unknown
1/11/13 0:51,bac the only reason the short attack worked was because of the gaping unfilled gap,Unknown
1/11/13 3:43,bac failed to break below uptrend continues,Bullish
1/11/13 4:12,bac bac today close 1145 ,Unknown
1/11/13 4:45,bac hope wfc will deliver for bac today bought bac jan 12 calls yesterday,Unknown
1/11/13 6:12,gs bac jpm ms difficulty making new loans spelling trouble for the industry as banks prepare to post q4 numbers httpstkscolivv,Unknown
1/11/13 6:24,bac jpm good luck my bull friends i do not work when er of financial released like to be bear now market doen not move 90 degree,Bearish
1/11/13 6:27,wfc up in 30 mins eps exp usd 089 and revenues usd 2129bln then earnings season gets going next week with gs jpm bac c amp ge,Unknown
1/11/13 6:44,bac predicting earnings beat httpstkscohj40,Unknown
1/11/13 6:51,bac premarket is telling you what kinda day it will be already  open above 12 after wfc earnings is my guess,Unknown
1/11/13 7:04,bac love this monkey see monkey do,Unknown
1/11/13 7:11,i would buy c amp bac longterm on a 10 pullback   i think they go much higher,Unknown
1/11/13 7:12,compq spx aapl fb bac gld slv 5 characteristics of a successful trader httpstkscochx4,Bullish
1/11/13 7:21,bac buy the business buffet,Bullish
1/11/13 7:22,stckpkr7000 i think i agree looks priced in so now the  becomes will other banks perf well but have similar reactions like bac,Unknown
1/11/13 7:24,bac wfc annual profits of 189 billion were a record for the bank,Unknown
1/11/13 7:25,bac jpm sharing throught make people annoying and they send nasty emails thanks guys i am out from such forum,Unknown
1/11/13 7:28,analysts spin wfc beat by saying 39only just barely beat39 lol a little negative bias maybe  bac,Unknown
1/11/13 7:33,wfc bac buffett is probably buying some more this morning ,Unknown
1/11/13 7:37,miketwits wfc bac should of been better spinning that it beat 2011 q4 by 19 sick of the pessimism lately,Unknown
1/11/13 7:39,bank of america chart analysis httpstkscojiuv bac,Unknown
1/11/13 7:43,bac wfc c gapping down this am buying at base for upward bounce,Unknown
1/11/13 7:50,bac wfc profits are up big the wfc conference call will add some sparkle to the wfc numbers bac filled the gap  let39s move on,Bullish
1/11/13 7:54,richarddlaw    if bac doesn39t break 1225  then i believe it goes to 10  just checking the charts,Unknown
1/11/13 7:54,opening trade positions today rptp ipxl snts vphm ziop bac will short my path position whilst still above 3 to minimize losses,Unknown
1/11/13 8:05,bac us trust introduces its 2013 outlook the big fix begins httpstkscoliwu,Unknown
1/11/13 8:07,bac market trend has new buy signal for bac ,Unknown
1/11/13 8:21,bac shorts will probably take a poke at this at the open then i will add to my position,Unknown
1/11/13 8:34,bac this morning39s opening httpstkscogizd,Unknown
1/11/13 8:38,bac what is thissell the news when wfc beats by 02,Unknown
1/11/13 8:39,bac in  1167,Unknown
1/11/13 8:40,bac this gap filling is healthy for the stock the stock needs some gap filling in order to move up to higher levels i can wait,Bullish
1/11/13 8:42,bac it is the effect of wfc so it should be over in halfhour i39m moderately bullish,Bearish
1/11/13 8:42,bac support at 1155 httpstkscobi1a,Unknown
1/11/13 8:44,bac it39s not about predict what market will do but about how u react on market move ,Unknown
1/11/13 8:45,china plays working sina cat looks like normal day so far  no big sell off in banks xlf c bac prob get more bids and chop spy,Unknown
1/11/13 8:48,bac i was watching the negative divergence develop on bac indicators yesterday although it was a nice two day swing playtarget 1070 11,Unknown
1/11/13 8:50,bac looks like the shorts are hitting it here,Unknown
1/11/13 8:52,bac bought a little bit to fast but having no crystal ball i39m fine  1167 ,Unknown
1/11/13 9:04,bac i look past to see how much rev they had vs their expenses as these will disapear as the trouble subsides,Unknown
1/11/13 9:08,bac there goes wfc hope bac will follow,Unknown
1/11/13 9:13,bac looks like 1150 is pretty much the floor for now,Bullish
1/11/13 9:13,we r in consolidation period from runup  if u daytrade bac probably suck for u if u have longer horizon chart shows nuttin abnormal,Bullish
1/11/13 9:15,nok  there is a lot more market left in the day shorts don39t like it  banks are oversold amp turning up  bac,Unknown
1/11/13 9:21,bac always need a good flush now let39s see what she can do,Bullish
1/11/13 9:24,bac wfc disappointed the previous quarter maybe too much hype in this stock,Unknown
1/11/13 9:35,bac  melissa on cnbc stating this stock will need to come back to reality does she just babble away  what was the comment based on,Unknown
1/11/13 9:41,bac  technicals matter and bac has more work on the downside folks,Bearish
1/11/13 9:42,bac anyone buying the dip  believe doble top is in order maybe a lower high around1210 1215,Unknown
1/11/13 9:42,boing bac quotbanks are oversoldquot  are you kidding me  the space has been on a tear for months now  everyone and their mother is bullish,Bearish
1/11/13 9:43,bac no intention of selling staying long,Bullish
1/11/13 9:44,stckpkr7000 boing bac i39m talking about intra day although buffett is buying ,Unknown
1/11/13 9:44,sejd213 bac  no reason if you39re in for the long haul  the space is great but incredibly stretched at the moment  a retrace is healthy,Unknown
1/11/13 9:46,stckpkr7000 bac getting agressive on housing loans and commercial re,Bullish
1/11/13 9:52,bac we39re back for now to the trading style it exhibited around 910 down because the shorts can push it then up again on covering,Unknown
1/11/13 10:08,bac dow just turned positive ,Unknown
1/11/13 10:14,bac like i said the shorts are back in the game but their potential downside is limited play accordingly long term better than ever,Unknown
1/11/13 10:15,nok bac wonder if the dow will hit 13500 today  anyone,Unknown
1/11/13 10:22,quotboing nok bac wonder if the dow will hit 13500 today  anyonequotnotpossibletoday,Unknown
1/11/13 10:37,jimcramer bac,Unknown
1/11/13 10:46,jimcramer bac,Unknown
1/11/13 10:49,mbi watching mbia as a possible buy  i like the company39s chances in litigation with bac over the countrywide merger,Unknown
1/11/13 10:53,bac quite simply i think the shorts punked the market this morning re wfc,Unknown
1/11/13 10:55,bac remains hung up on 200week sma while 20day once again provides trend support after rising wed39s channel break,Unknown
1/11/13 11:11,bac  possibility of breaking trend line and resting low of today if it cannot penetrate 1166 httpstkscojiwq,Unknown
1/11/13 11:29,manaxt trying my luck at swing trading with longs in bac kors ddd sina,Bullish
1/11/13 11:30,bac here is my roadmap for today gt  httpstkscohj6n,Bullish
1/11/13 11:46,sandler cuts bac to neutral,Unknown
1/11/13 11:47,sandler o39neil downgrading bac to neutral now xlf,Unknown
1/11/13 11:47,bac hearing downgraded at sandler,Unknown
1/11/13 11:49,bac i hate analyst they scrap a beautiful day ,Bullish
1/11/13 11:54,my near term chart work on bac points to 11101080 corrective target zone likely into next thurs earnings rpt,Unknown
1/11/13 12:13,quickfixstockcharts bac  i agree and i think the entire sector is due  jpm isn39t too far from it39s alltime high  it39s sell time4trader,Unknown
1/11/13 12:19,80 companies report earning next week includng jpm gs bac ebay axp intc ge slb unh cof ed kmp  bring your cleats,Unknown
1/11/13 12:22,closed remainder bac 06 per share,Unknown
1/11/13 12:33,bac i find the analysts charming and wise so many were screaming buy at 7 ,Unknown
1/11/13 12:34,bac mid day chart httpstkscojixo,Unknown
1/11/13 12:49,bac at least it39 is a resilient stock,Bullish
1/11/13 13:02,wells fargo makes its quarter  so what this is a stock for the long term httpstkscokiyq wfc jpm c bac luv ups,Unknown
1/11/13 13:04,sandler o39neill downgrades bank of america bac to hold httpstkscohj6r,Unknown
1/11/13 13:09,bac when cnbc say buy at fast money mean sell they got trap on this stock,Unknown
1/11/13 13:38,bac anyone know what c tbvps is i cannot find their total tangible assets to figure it out,Unknown
1/11/13 13:38,bac  sold out banks are too soft and mortgage insurers are going to pile on to beat the statute of limitations can39t stomach anymore,Unknown
1/11/13 13:38,bac apparently today39s quotdowngradequot was with a 13 price target such silliness,Unknown
1/11/13 13:39,quotportfoolio bac apparently today39s quotdowngradequot was with a 13 price target such sillinessquot and they call themselves analyst,Unknown
1/11/13 13:44,earningspalooza lots of reports to track next week gs jpm ebay bac c intc ge ms among the highlights,Unknown
1/11/13 13:47,bac too funny so analysts only realized that lower mortgage interest rates results in less revenue now didn39t we know this for last 3 yrs,Unknown
1/11/13 13:53,bac isn39t the real news that banks were smart enough to make more profit from less revenue  ooops i did real analysis bad mike,Unknown
1/11/13 14:12,bac  jpm c bullish till closing,Bullish
1/11/13 14:19,got long some bac jan 11c,Bullish
1/11/13 14:22,bac i been holding since july at 790  added at 1050 this thing is going to 14 just may take until april to get there,Unknown
1/11/13 14:50,bencbanks no it39s the lack of buyers willing to commit at the end of a bull cycle spy aapl pcln isrg goog msft bac ba esf iwb,Bearish
1/11/13 14:54,bac what i see is a market going higher leaving the financials in the dust,Unknown
1/11/13 15:03,current positions holding over apa aapl bac goog ibm,Bullish
1/11/13 15:16,market is looking strong think financials will catapult spx towards 1500 next week gs bac,Bullish
1/11/13 15:22,bac short it,Unknown
1/11/13 15:42,long gs bac bidu qld goog fb into next week,Bullish
1/11/13 16:17,progressions show market unbowed post record highgrade deal volume 44b this week   bac f cmcsa tot smfg spls tm,Unknown
1/11/13 16:30,bac bac looking to 9 earnings not good mortgage fines 8 bil  should be paid,Unknown
1/11/13 16:58,bac like i have said i have no idea what will happen next week but the longterm case for this stock is stronger than ever,Unknown
1/11/13 17:14,bac i39ll be long post er if i can manage to grab some on a pullback,Unknown
1/11/13 17:34,how39s everybody feeling about bac and f  any valuations out there,Unknown
1/11/13 18:54,another bac settlement today of merrill claims mbia up next bac mbia,Bullish
1/11/13 19:37,80 companies report earning next week including the big banks techjpm gs bac ebay axp intc ge bring your cleats,Unknown
1/11/13 19:43,quothowardlindzon 80companies report earning next week including the big banks techjpm gs bac ebay axp intc ge bring your cleatsquot,Unknown
1/11/13 22:41,quotmarklarson another bac settlement today of merrill claims mbia up next bac mbiaquot,Unknown
1/11/13 22:41,quotportfoolio bac like i have said i have no idea what will happen next week but the longterm case for this stock is stronger than ever,Unknown
1/11/13 23:09,bac my guess and this is only a guess is that the banks will lead this market higher next week xlf spy,Unknown
1/12/13 4:36,bac follow buffet not those who sell off because of quarterly earnings being lower than expectedbac is looking ahead to a strong future,Unknown
1/12/13 6:44,my canons are loaded full of bac for next week fire away,Unknown
1/12/13 7:09,bac use kiss  httpstksconixw,Unknown
1/12/13 7:10,jmartz101 markets are up but bac is down in jan only c and jpm increase 25 market will fall on earning big pull back next week,Unknown
1/12/13 7:28,quotplanmaestro mbi might be a mouse but it might be a southern grassphopper mouse httpstkscoei6h gt careful bac epicureandealquot,Unknown
1/12/13 7:36,quotjjscherer quotplanmaestro mbi might be a mouse but it might be a southern grassphopper mouse httpstkscogj36 gt careful bac,Unknown
1/12/13 8:14,bac lead the way higher and now the dailyweekly show fatigue listed support   httpstksconixz,Unknown
1/12/13 8:37,just posted all the set ups so far on the blog enjoy  httpstkscohj8j spy msft ea hot bac jpm etc,Unknown
1/12/13 9:21,maykiljil but now two years later banks and economy look much healthier  you may not see bac at 9 again,Unknown
1/12/13 11:08,jpm monday start of jpm bac c downside movement everyone thinking financial move market up see the market behaviour on wfc results,Unknown
1/12/13 11:14,bac watching cramer as he put phm above bac for this years best i am thinking about what few issues i would switch to for greater returns,Unknown
1/12/13 11:16,bac i know that cars are needed for replacement  more than ever now like after ww2 5 years and so to housing spring are cars best  sales,Unknown
1/12/13 11:17,bac i thnk f would be my next play as summer is housing as people move between school years,Unknown
1/12/13 11:47,bac after a week or two of earning doesn39t the market sort of slide downhill for awhile buying opp at that point till close to any vote,Unknown
1/12/13 12:00,prominent earnings for the next 2 weeks w estimates financials coming httpstkscojizv via johnkicklighter bac c gs ebay et al,Unknown
1/12/13 13:04,for long term investors us financials no longer in bear mkt fib analysis xlf spy jpm c bac httpstkscolibl,Unknown
1/12/13 13:33,bank of america weekend update httpstkscobi52 bac,Unknown
1/12/13 14:01,bac will be looking for long entry into this on pullback big camph measures 1516 httpstkscohj94,Unknown
1/12/13 14:33,maykiljil anything would happen here  but i believe it will all be positive ahead for bac into the coming months,Unknown
1/12/13 16:37,starting my journey from 1000 to 10000 study aapl bac goog sina,Unknown
1/12/13 16:38,this week39s rankings httpstkscojj0l bidu sfun kors asps vrts ctsh meli wgo open sam bac c aapl nok hd ma v celg,Unknown
1/12/13 17:41,our long calls focus next week tlt ung yum yelp our short put focus fas iwm gld c bac lvs,Unknown
1/12/13 21:29,standpointcapital bac wow  we are to take you seriously while talking trash about someones mom on 19 what a joke,Unknown
1/12/13 21:34,abc bullish pattern and targets spx indu qmf gcf arun bac csco brcm gmcr jnpr ms qcom txn  httpstkscogj4c,Unknown
1/12/13 21:58,quothowardlindzon 80 companies report earning next week including the big banks techjpm gs bac ebay axp intc ge,Unknown
1/13/13 4:38,nhstocktrdr what are your thoughts on bac 1250 call option just before earnings thanks,Unknown
1/13/13 10:50,quotbenzinga shakeout before a breakout httpstkscogj4n armh bac c gs jpm lnkd wfcquot,Unknown
1/13/13 11:06,albertchilotjr i think we39ll head higher after earnings herebut we could see some quotsell the newsquot eventbullish long termquotbac,Bullish
1/13/13 13:07,xlf at a critical point this week with banks reporting move above 172 buy gs bac jpm wfc httpstkscokice,Bullish
1/13/13 13:08,quotxtranger51 xlf at a critical point this week with banks reporting move above 172 buy gs bac jpm wfc httpstksconia9quot,Unknown
1/13/13 13:14,quotxtranger51 xlf at a critical point this week with banks reporting move above 172 buy gs bac jpm wfc httpstkscolicxquot,Unknown
1/13/13 13:56,quotxtranger51 xlf at a critical point this week with banks reporting move above 172 buy gs bac jpm wfc httpstkscomiaoquot,Unknown
1/13/13 16:55,bac monthly fib resistance to be aware of  httpstksconiaz,Unknown
1/13/13 17:09,maykiljil but i hope it won39t be the same as the one in 2011 however i am bullish on bac,Unknown
1/13/13 17:23,bac when it gets over here expect pullback in short term it goes to 1547 httpstkscoij59,Unknown
1/13/13 17:37,banks  we are long a few  caveat emptor  httpstkscodi8n  bac bk jpm wfc zion xlf,Unknown
1/13/13 17:52,cof bac blk earnings jan 17,Unknown
1/13/13 18:15,c bac jpm httpstkscooifw,Bullish
1/13/13 18:17,my lastest video over at the street  busy week of econ data financial earnings  httpstkscodi8r  gs jpm bac c ebay len,Unknown
1/13/13 18:18,quotjjdow c bac jpm httpstkscokicnquot exclusive warren buffett our banking system is in the best shape in recent memoryquot,Bullish
1/13/13 19:21,some notable earnings for the trading week of january 14 httpstkscoei9z gs jpm bac c ms ebay intc fcx len slb ge ,Unknown
1/13/13 20:49,znmeb reddogt3live  bac what lower guidance what are you refering to,Unknown
1/13/13 21:18,repost our long calls focus next week tlt ung yum znga yelp our short put focus fas iwm gld c bac lvs,Unknown
1/13/13 21:28,bac weekly chart showing a touch of fib and retrace a close above 1226 takes us straight to 1313 httpstksconib8,Unknown
1/13/13 21:28,bac monthly chart showing us at upper bolly resis with 1971 on the horizonwhich i think takes 7mo httpstksconib9,Unknown
1/13/13 21:44,bac earnings report should attract some attention tomorrow ,Unknown
1/13/13 22:06,sitting out bac earnings if wfc get39s red over good earnings well i39ll leave it at that,Unknown
1/13/13 22:49,bank of america bearish chart  httpstkscoij60  equities bac stocks trading bofa,Unknown
1/13/13 23:02,znmeb bac what about reserves set aside  report actually states quotearnings modeslty positivequot  time will tell,Unknown
1/14/13 0:28,bac great stocks aria srpt httpstkscodi9b,Unknown
1/14/13 2:24,bank of america bearish chart  httpstkscoci5a  equities bac stocks trading bofa,Unknown
1/14/13 4:36,i am starting my first trade todayi will be dealing with stocks like anr vvus bac csco fordany 2 which is best to start and why,Bullish
1/14/13 5:11,a lot of fincancials reporting this week jpm gs usb cof c bac,Unknown
1/14/13 7:25,bac  i wouldn39t be shocked to see 1070ish or lower on a market pullback and a needed retrace in the financial space,Unknown
1/14/13 8:13,bank of america bearish chart  httpstkscodiba  equities bac stocks trading bofa,Unknown
1/14/13 8:25,bac holding through earnings,Bullish
1/14/13 8:44,quotinvestingjungle bac there39s the clean break we39ve been waiting for httpstkscofjc9quot  weakness continues short the bounces,Unknown
1/14/13 8:48,gs jpm c bac spx most important situation in 5 years for these banks spy needs bank breakout httpstkscoij8h,Unknown
1/14/13 8:50,added psx amp rax before the open  sticking with largest holding bac looking for 1516 near term 352 years accept near term volatility,Unknown
1/14/13 8:53,bac bac looking to 9,Unknown
1/14/13 9:02,happy monday all here39s my latest over traderplanet  httpstkscoci7b  bac gs c jpm,Unknown
1/14/13 9:20,bac well that was first hour gittersnow on to better things,Unknown
1/14/13 9:20,riz allenwindsor52 still bullish on bac now i wants to buy and that is why asking,Unknown
1/14/13 9:24,bac well aalp was off 3 just now it brought down lots o stuff,Unknown
1/14/13 9:25,bac very bearsh with this one 5 price target,Bearish
1/14/13 9:25,bac dang i meant aapl no aalp,Unknown
1/14/13 9:30,actives on open  cboe aapl dndn bac ing hpq,Unknown
1/14/13 9:30,bac out of my swing trade for 8  protecting profits,Bearish
1/14/13 9:31,bac watch for volume to pick up in the next day and we are off to 12 againmonday usually quotdown quot day anyhow,Bullish
1/14/13 9:33,bac very low volume today,Unknown
1/14/13 9:33,bms65 swimstar492  bac  i am waiting til it hit  375 lol,Unknown
1/14/13 9:37,sejd213 ic ic i will prob write a few puts on bac,Unknown
1/14/13 9:39,bac 1050 seems like a good point to revisit   httpstkscomidt,Unknown
1/14/13 9:41,bac in for a  swing trade,Bullish
1/14/13 10:01,bac same patterns we saw from 910 push and pull on technical factors don39t read anything into short term price moves,Unknown
1/14/13 10:02,bac the negativity here this morning is putting a floor under this stock,Unknown
1/14/13 10:02,xlf jpm c bac gs dip being bought tlt rolling over this market  not going lower spy esf,Bullish
1/14/13 10:03,bac the hopeium is strong in here and this jedi says 12 is not far far away,Bullish
1/14/13 10:22,bac jpm c based on share price movement and market trend i saw some upward movement today and tomorrow in financial stocks,Bullish
1/14/13 10:28,bac major action has been in bac but if i was in f i would have been up to 16 last year now back to 14,Unknown
1/14/13 10:54,bac daily breaks trendline if earnings not great expect the 11 area to be tested soon  httpstkscoeida,Unknown
1/14/13 10:56,bac president on cnbc is out of his mind if he thinks congress will give him total control on debt ceiling level,Unknown
1/14/13 10:58,closed expe for slight loss gave back gains going to play tlt long holding long agnc bac fb tlt  v puts,Unknown
1/14/13 11:00,bac quotwe are not a dead beat nationquot but the house wants to make you a dead beat pres,Unknown
1/14/13 11:02,bac i hope the house lets them defaultwe need less govt,Unknown
1/14/13 11:14,bac president keeps saying that he made 21t in cutswhere are the specifics,Unknown
1/14/13 11:17,keep an eye quotdangerrangers bac daily breaks trendline if earnings not great expect 11 area to be tested soon  httpstkscodicrquot,Unknown
1/14/13 11:17,quotdangerrangers bac daily breaks trendline if earnings not great expect 11 area to be tested soon  httpstkscokih1quotquot,Unknown
1/14/13 11:21,bac c gs jpm spx  mission possible for these banks so goes these four so goes spx  httpstksconifq,Unknown
1/14/13 11:32,bank of america bearish weekly chart  httpstksconifa  equities bac stocks bofa trading,Unknown
1/14/13 11:42,quotkimblecharting bac c gs jpm spx  mission possible for these banks so goes these four so goes spx  httpstkscoeidxquot,Unknown
1/14/13 11:53,bac still bearish until it isnt see notes for next entry  httpstkscofjdu,Bearish
1/14/13 11:53,options on financials are underpricing earnings risk httpstkscoeidc via stevenplace xlf bac axp c jpm,Unknown
1/14/13 11:58,bac fib levels httpstkscoaij7,Bearish
1/14/13 12:05,ceo brown quotits in our best interest to settle and its in bank of americas interest to settle and theyve said that bac mbi,Bullish
1/14/13 12:12,bac still looks and acts vulnerable to unfinished corrective biz on the downside into the 11101080 pullback target zone,Unknown
1/14/13 12:16,bac action zone is 1167,Unknown
1/14/13 12:17,bac short,Unknown
1/14/13 12:18,bac i39d love to see a retest of 11 but we39ll need to wait for earnings before they move this big churn until thur morning,Unknown
